Age,Ba138Ca,BaCa,BCa,CdCa,FeCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa
1993.07,0.0086628249,0.0084190352,0.4058529122,0.0000128499,0.1629235784,0.0050335299,2.5211000932,0.0017984273,0.0018578989,0.0457120628,9.0074738348,0.0013714301,0.0000382840
1993.08,0.0073588471,0.0071343314,0.3331131415,0.0000366570,0.1423378884,0.0048481142,2.3465969680,0.0018930629,0.0014448058,0.0698402963,9.1114660140,0.0011705292,0.0000241380
1993.09,0.0076991355,0.0079865490,0.4042280070,0.0000184819,0.1612837843,0.0061482892,2.8574801377,0.0015878377,0.0014746031,0.0592072260,8.9850901196,0.0012200429,0.0000183093
1993.1,0.0090928014,0.0093538562,0.4683600292,0.0000207835,0.1529335102,0.0056011951,2.9512529895,0.0019091053,0.0012620275,0.0267404338,9.1262633448,0.0013604416,0.0000284221
1993.11,0.0110960076,0.0114845975,0.4918660338,0.0000234726,0.1550698408,0.0059977242,3.5065613906,0.0017950614,0.0011216246,0.0206666234,9.2166243643,0.0013190789,0.0000312734
1993.12,0.0105379334,0.0105526268,0.4732252035,0.0000171905,0.1394276112,0.0054805030,3.1389128994,0.0022709223,0.0012851064,0.0221394577,8.9281943323,0.0012565333,0.0000325290
1993.13,0.0089858909,0.0092193388,0.4796501992,0.0000116684,0.1351467552,0.0055702841,3.2344953449,0.0014590234,0.0007406670,0.0180717231,8.9827040634,0.0012732880,0.0000319583
1993.15,0.0076812863,0.0074337693,0.4604017791,0.0000157457,0.1278941969,0.0056611969,3.2660334860,0.0013761684,0.0008577065,0.0163260530,8.8963686019,0.0011988364,0.0000239733
1993.16,0.0077844315,0.0079945929,0.4775607222,0.0000181544,0.1533704305,0.0056103455,3.2270235600,0.0014054285,0.0009851164,0.0220896125,9.0561400242,0.0012640619,0.0000288009
1993.17,0.0088893186,0.0085503626,0.4933006823,0.0000114407,0.1615013435,0.0056220968,3.0668884521,0.0015873277,0.0013964139,0.0279621805,9.0960265762,0.0013993945,0.0000352327
1993.18,0.0097225129,0.0094742005,0.4936381393,0.0000175403,0.1659822301,0.0054817777,2.9874452568,0.0018112148,0.0017443113,0.0210938489,9.0298772348,0.0012643697,0.0000214790
1993.19,0.0092730029,0.0094045353,0.4781658419,0.0000144130,0.1356243063,0.0057299918,3.0630427200,0.0015703520,0.0016649215,0.0219200514,8.8603625124,0.0012595120,0.0000243909
1993.21,0.0090289591,0.0092636078,0.4974079359,0.0000187981,0.1956602663,0.0057826840,3.0871324093,0.0021918550,0.0028991724,0.0274805745,9.1065315312,0.0013305770,0.0000268026
1993.23,0.0086276073,0.0087752183,0.4732160947,0.0000249897,0.2204524486,0.0055453107,2.8329943755,0.0027506714,0.0027161024,0.0297744315,9.2905916191,0.0014269894,0.0000416475
1993.24,0.0082022292,0.0083445378,0.5017356697,0.0000262660,0.1924515357,0.0056275049,2.9432001719,0.0022088797,0.0027742893,0.0290038953,8.9862046957,0.0013196132,0.0000279353
1993.26,0.0084207433,0.0086305711,0.4768078099,0.0000389036,0.2121877122,0.0051809465,2.6008512700,0.0024215492,0.0028918612,0.0311196670,9.1662595059,0.0013939990,0.0000326805
1993.28,0.0082578997,0.0082440432,0.4005124869,0.0000287423,0.2110239689,0.0047300406,2.1193531332,0.0017966861,0.0022845723,0.0397613066,9.2937469154,0.0014834208,0.0000399439
1993.3,0.0084626470,0.0084737294,0.3726876471,0.0000459349,0.1839350731,0.0049921127,2.2634205913,0.0025159369,0.0022660191,0.0442353721,8.9212426945,0.0012646142,0.0000251487
1993.32,0.0088586785,0.0092290267,0.3992239261,0.0000419368,0.2480273883,0.0054258700,2.6086906582,0.0023070240,0.0024989276,0.0474350069,8.8908122181,0.0011573780,0.0000154580
1993.34,0.0102650582,0.0104728814,0.4344617372,0.0000401914,0.2069138660,0.0056971349,2.4833617725,0.0026597053,0.0021081819,0.0481156027,9.1866305072,0.0014043784,0.0000276927
1993.35,0.0087705285,0.0082953350,0.4992186744,0.0000410571,0.2083920305,0.0060347211,2.9550114159,0.0023681326,0.0015172866,0.0335395794,9.0510031426,0.0013669074,0.0000227283
1993.37,0.0080488939,0.0082564464,0.5080055097,0.0000190698,0.1562736934,0.0059737229,2.9729129201,0.0021027987,0.0010123576,0.0328940549,9.1670433440,0.0013187371,0.0000268107
1993.39,0.0090276673,0.0088387771,0.4902897701,0.0000312658,0.1656433631,0.0057948838,2.7025554231,0.0022119710,0.0010935142,0.0420213232,9.2574294201,0.0014195048,0.0000352107
1993.41,0.0095869609,0.0095508204,0.4789150927,0.0000301250,0.1439877879,0.0055334129,2.3918092855,0.0020275335,0.0008745384,0.0360807369,9.1829630315,0.0014747087,0.0000316205
1993.43,0.0081856972,0.0082227313,0.4798167297,0.0000282590,0.1418947412,0.0054971319,2.4925399954,0.0022538984,0.0009797263,0.0382861970,9.3689876263,0.0014510385,0.0000296720
1993.44,0.0085260932,0.0083277003,0.4358006889,0.0000306047,0.1600979585,0.0055578832,2.4567256294,0.0022650537,0.0010858937,0.0392651957,9.3758249212,0.0013808575,0.0000325298
1993.46,0.0102536364,0.0096443864,0.3736107974,0.0000270971,0.1586817695,0.0048704327,2.1889442911,0.0028077491,0.0009808342,0.0458698917,9.3029585260,0.0013733024,0.0000311125
1993.48,0.0092382400,0.0097564938,0.3915369752,0.0000252391,0.1704338314,0.0051458487,2.4438788373,0.0029224549,0.0008852177,0.0409830781,9.0748278521,0.0011959853,0.0000222470
1993.5,0.0092865320,0.0092662502,0.5179987655,0.0000319407,0.1590582207,0.0063220833,3.0606415608,0.0028818162,0.0009687116,0.0405221840,9.1594154038,0.0012666082,0.0000166370
1993.52,0.0087251840,0.0090973571,0.5245308371,0.0000342016,0.1587560114,0.0060733377,2.7545242192,0.0022315338,0.0007128319,0.0346848299,9.2232038481,0.0014249737,0.0000195262
1993.54,0.0093939595,0.0096799134,0.4920423536,0.0000323427,0.1860342319,0.0057499221,2.6538078261,0.0025685403,0.0008525423,0.0391220926,9.3263170261,0.0014535359,0.0000286868
1993.55,0.0100606178,0.0103144268,0.4649770408,0.0000106565,0.1762073425,0.0052467370,2.2168949048,0.0018137611,0.0006256919,0.0349845178,9.4349974053,0.0015590609,0.0000422175
1993.57,0.0114651591,0.0114155997,0.5120479190,0.0000238573,0.1255155574,0.0052548883,2.2420113991,0.0016542206,0.0005461811,0.0306703786,9.4424867503,0.0016978619,0.0000342027
1993.59,0.0118433672,0.0114807071,0.4770184391,0.0000116573,0.1220532082,0.0052236633,2.1410862747,0.0013006624,0.0004837601,0.0434383933,9.4146482788,0.0017495924,0.0000380371
1993.61,0.0221715610,0.0220261358,0.3370467651,0.0000106085,0.1276972218,0.0045255290,1.8737507199,0.0014548906,0.0004531257,0.1005164863,9.1511286932,0.0014243234,0.0000380625
1993.63,0.0138038217,0.0137961903,0.4731826750,0.0000075800,0.0934642742,0.0054433808,2.0098587563,0.0008085172,0.0002383711,0.0340472555,9.5174627203,0.0017539207,0.0000342176
1993.64,0.0115418797,0.0116464066,0.5032302800,0.0000068992,0.0965157918,0.0057374237,2.1563382116,0.0007263674,0.0002224656,0.0194550688,9.5952378224,0.0018584211,0.0000314517
1993.66,0.0118980142,0.0116260007,0.4978388365,0.0000162245,0.0982656881,0.0056372853,2.0609302220,0.0005878359,0.0001911437,0.0200393026,9.6455187642,0.0019088782,0.0000307307
1993.68,0.0127488851,0.0128238352,0.4880566872,0.0000073675,0.0921938544,0.0057032427,2.1337081123,0.0006186285,0.0002348341,0.0217898585,9.7011587048,0.0018738556,0.0000319567
1993.7,0.0130763252,0.0128910211,0.4717413396,0.0000139227,0.0941644472,0.0053051802,2.0144541931,0.0006120844,0.0001929379,0.0203955043,9.5589619252,0.0018385989,0.0000304281
1993.72,0.0109572759,0.0110344168,0.4912801695,0.0000158813,0.1350070289,0.0053369247,2.2066923541,0.0007541075,0.0002261525,0.0166790453,9.2340715397,0.0016535768,0.0000247996
1993.73,0.0109999946,0.0110209220,0.4941217190,0.0000071844,0.1039821449,0.0051682268,2.3970330982,0.0008635169,0.0002296156,0.0156000142,9.2392129463,0.0014871515,0.0000263365
1993.75,0.0112707553,0.0115896182,0.4510526720,0.0000185251,0.1356898301,0.0053013227,2.3945149081,0.0011391078,0.0003445992,0.0267113041,9.3058369284,0.0014070565,0.0000302129
1993.77,0.0154175680,0.0151965089,0.3784657741,0.0000161271,0.1353799069,0.0045871615,2.0425238854,0.0010574668,0.0004247831,0.0274030457,9.0412042685,0.0013845100,0.0000319911
1993.79,0.0157532670,0.0153902234,0.4777512472,0.0000117244,0.1300855335,0.0055205785,2.5292867820,0.0011364604,0.0004454867,0.0276271213,9.4326067201,0.0015349899,0.0000279720
1993.8,0.0152818551,0.0150189109,0.5142011459,0.0000192696,0.1370108499,0.0057667295,2.7867847177,0.0010597228,0.0004670913,0.0248839762,9.4621251530,0.0014625350,0.0000274114
1993.82,0.0140560061,0.0143266994,0.4971058322,0.0000199220,0.1590090758,0.0054273449,2.6801859330,0.0014560363,0.0006976760,0.0285733530,9.3287226183,0.0015182422,0.0000244886
1993.84,0.0154533409,0.0156326610,0.4784260234,0.0000201736,0.1550679611,0.0053824368,2.4204487548,0.0012890391,0.0004826186,0.0242794892,9.3160260956,0.0015183920,0.0000277243
1993.86,0.0157928311,0.0157789720,0.4761154002,0.0000267099,0.1376423173,0.0053877965,2.4860463093,0.0014059321,0.0005078600,0.0227705130,9.1534500750,0.0014589430,0.0000265140
1993.87,0.0161862622,0.0161662538,0.4917821019,0.0000214111,0.1257502765,0.0052378317,2.5664421747,0.0011182446,0.0004636300,0.0247323519,9.2480193337,0.0015150658,0.0000288679
1993.89,0.0165996229,0.0168013783,0.4740331963,0.0000158444,0.1372186656,0.0052087349,2.5434024765,0.0012320715,0.0005822901,0.0255883995,9.2083529546,0.0015132744,0.0000279448
1993.91,0.0162073761,0.0155978737,0.4520723307,0.0000259696,0.1753707652,0.0052401667,2.5388683912,0.0017340486,0.0007591386,0.0329723705,9.2274559091,0.0015250763,0.0000317498
1993.93,0.0152203969,0.0152283934,0.4818631554,0.0000244292,0.1462377170,0.0060696990,3.1845236053,0.0015080595,0.0005832592,0.0358407397,9.0271330151,0.0012501834,0.0000242095
1993.94,0.0170892221,0.0169773604,0.5265364777,0.0000198336,0.1423295775,0.0059197292,3.3404963189,0.0012050715,0.0004573827,0.0251434103,9.2054255473,0.0013309530,0.0000210005
1993.96,0.0156554612,0.0155287999,0.4950856607,0.0000318732,0.1238628653,0.0059886590,3.2130254653,0.0011808296,0.0004901306,0.0251857850,9.1374400702,0.0013947727,0.0000296479
1993.98,0.0157639335,0.0159146728,0.5273466912,0.0000086187,0.1005028029,0.0061290135,3.6432649055,0.0008489131,0.0003480930,0.0211651631,8.8269406017,0.0012086257,0.0000176788
1994,0.0127447411,0.0126895697,0.4742194319,0.0000085588,0.1112902396,0.0058891534,3.3516295000,0.0009527487,0.0004063570,0.0171832229,8.9506947617,0.0012557700,0.0000216863
1994.01,0.0123856361,0.0121504990,0.5011975241,0.0000098064,0.1148272546,0.0060045409,3.7055580606,0.0010700990,0.0003304184,0.0170930910,8.8418592723,0.0011623722,0.0000180305
1994.03,0.0113931898,0.0114071712,0.4590656954,0.0000203160,0.1137395174,0.0051727579,3.2816398273,0.0011968593,0.0004543584,0.0191743684,8.7134886774,0.0012728561,0.0000238637
1994.04,0.0117691749,0.0117721307,0.4675031186,0.0000198187,0.1327319823,0.0057959915,3.6578631239,0.0010979746,0.0004509974,0.0174854064,8.8064279800,0.0011592684,0.0000194804
1994.06,0.0129686432,0.0129579648,0.4468373057,0.0000230523,0.1247852984,0.0056102630,3.4715285113,0.0013687479,0.0005757917,0.0259396807,8.8688743665,0.0012492429,0.0000197171
1994.07,0.0115112054,0.0112666927,0.4787092879,0.0000241354,0.1444082853,0.0062056409,3.8750073784,0.0017277525,0.0007235177,0.0191983051,8.8024382141,0.0011525927,0.0000211160
1994.09,0.0103277290,0.0101709843,0.4412544407,0.0000163722,0.1415055525,0.0054187116,3.4315891795,0.0015777876,0.0006304071,0.0213276699,8.9054972402,0.0011985344,0.0000244478
1994.1,0.0089027980,0.0087679115,0.4221077405,0.0000183728,0.1466972748,0.0052373230,3.2542277320,0.0015277537,0.0006931040,0.0224356341,8.7912148702,0.0012610006,0.0000212665
1994.12,0.0095266145,0.0095023367,0.4371995548,0.0000213059,0.1715277781,0.0058026751,3.1701868738,0.0018088973,0.0011731080,0.0293114516,8.9586553447,0.0013749939,0.0000264959
1994.13,0.0096597180,0.0096214978,0.4332300213,0.0000178373,0.1738697644,0.0052600569,3.0295904981,0.0014111481,0.0011223135,0.0243731006,9.0111420884,0.0014296398,0.0000276231
1994.15,0.0113328416,0.0108463445,0.4510914926,0.0000216473,0.1831664867,0.0055513440,3.0941561766,0.0014826070,0.0016774191,0.0240365354,9.0902957666,0.0014186917,0.0000298931
1994.16,0.0101724569,0.0103351312,0.4379058575,0.0000201745,0.1221290958,0.0053885105,3.3205780526,0.0011628080,0.0007934671,0.0186053720,8.8637918081,0.0012231199,0.0000224670
1994.18,0.0097785689,0.0099007631,0.4274664452,0.0000243761,0.1565863860,0.0051790073,3.1614497950,0.0015287662,0.0011054912,0.0191679594,8.7871470318,0.0012372087,0.0000250976
1994.19,0.0096201283,0.0096577890,0.4453109750,0.0000314480,0.2091865175,0.0056778506,3.5710891242,0.0028288739,0.0018924371,0.0221066095,8.7491308286,0.0011823743,0.0000194727
1994.2,0.0081540033,0.0078790315,0.4472788464,0.0000204746,0.2609263012,0.0057322367,3.7812190973,0.0032032619,0.0029436007,0.0284043653,8.7361740688,0.0011463868,0.0000203309
1994.22,0.0083022165,0.0084893018,0.4520648126,0.0000398645,0.3150532111,0.0055978983,3.7135759929,0.0034331292,0.0032229448,0.0333151856,8.9691205559,0.0012477755,0.0000258658
1994.23,0.0084433653,0.0084995128,0.4659996316,0.0000316851,0.2678693276,0.0058833702,3.5650440142,0.0031817765,0.0021053680,0.0319174038,8.7695441395,0.0012539290,0.0000198847
1994.25,0.0078449133,0.0082203212,0.3668532785,0.0000356805,0.2877680500,0.0056812173,2.9705015560,0.0025702676,0.0022663855,0.0487070258,8.9142915571,0.0010753347,0.0000192485
1994.26,0.0086340927,0.0088435096,0.4567193226,0.0000363055,0.2870884143,0.0060031218,3.3353303618,0.0026222173,0.0034924265,0.0384645322,8.7556831115,0.0012809137,0.0000263187
1994.28,0.0085632020,0.0083822384,0.4740017071,0.0000277607,0.2733425952,0.0059787162,3.4281508464,0.0022326483,0.0035035911,0.0236907396,8.8799433978,0.0012413099,0.0000245504
1994.29,0.0082792625,0.0084327744,0.4745481790,0.0000354123,0.2516418163,0.0060706897,3.6709782974,0.0027211314,0.0029963771,0.0240037050,8.9792197748,0.0011541527,0.0000192363
1994.31,0.0094848092,0.0090368396,0.4819975027,0.0000328422,0.3521067527,0.0055818007,3.1756157275,0.0032748322,0.0041056358,0.0302244400,8.9071771582,0.0012488631,0.0000221962
1994.32,0.0086924831,0.0089560490,0.4804593967,0.0000657323,0.3720129604,0.0058075452,3.3305310791,0.0030672750,0.0046914655,0.0333930387,9.0495225085,0.0012940630,0.0000257794
1994.33,0.0084869697,0.0086896249,0.5137726510,0.0000401477,0.3196385424,0.0060096373,3.3948090952,0.0031398568,0.0043223170,0.0304540332,9.1086377343,0.0012892902,0.0000221942
1994.35,0.0082182342,0.0082729018,0.4818713157,0.0000636228,0.4136694006,0.0060290454,3.2057491150,0.0039251320,0.0046752581,0.0391727376,9.1423827614,0.0013496238,0.0000254091
1994.36,0.0079536538,0.0079211147,0.4634401172,0.0000414823,0.4407866411,0.0057604007,2.9368079993,0.0045378613,0.0050451584,0.0384271211,8.8581347148,0.0013615130,0.0000249431
1994.38,0.0086282774,0.0088576092,0.4050617089,0.0000675823,0.4150850263,0.0055018143,2.7007192838,0.0042286121,0.0042339521,0.0524885356,9.1618358222,0.0014241828,0.0000387314
1994.39,0.0099297050,0.0098961322,0.4318471833,0.0000287193,0.2943680466,0.0054426128,2.7650246718,0.0025716955,0.0026198632,0.0506837024,9.1602398370,0.0013840987,0.0000368178
1994.41,0.0090525322,0.0089657079,0.5110359753,0.0000228820,0.2852050242,0.0061869822,3.3756118902,0.0021344374,0.0020705969,0.0342235976,9.2533045418,0.0013624172,0.0000283644
1994.42,0.0104370069,0.0104389957,0.4991183527,0.0000302400,0.2998494826,0.0060476207,3.1546249974,0.0038861056,0.0018609133,0.0383330135,9.0778546516,0.0013154664,0.0000271342
1994.44,0.0098170245,0.0101397490,0.5080833728,0.0000412228,0.2869131044,0.0064238165,3.1828723983,0.0027819236,0.0014304572,0.0427581532,9.1193316194,0.0014416199,0.0000273439
1994.45,0.0103515421,0.0105067303,0.5054138092,0.0000335124,0.3045488086,0.0060787680,3.1423582333,0.0034708826,0.0013658826,0.0526998475,9.0440847432,0.0013794176,0.0000265817
1994.47,0.0136648974,0.0138453428,0.5104110468,0.0000300602,0.2114643473,0.0062971284,3.2025240225,0.0028415321,0.0010594223,0.0558648117,9.3224220147,0.0014517555,0.0000262050
1994.48,0.0138336408,0.0137560190,0.5127004644,0.0000183751,0.2846352712,0.0061049355,3.1860306161,0.0019975881,0.0008890996,0.0557439905,9.0278528047,0.0014402485,0.0000224078
1994.49,0.0187689245,0.0186921673,0.5333695908,0.0000287092,0.1572558420,0.0069248946,3.7499064831,0.0014984304,0.0007557594,0.0735279370,9.1408693780,0.0013136644,0.0000235323
1994.51,0.0112444988,0.0115846308,0.5278811718,0.0000205852,0.1761013520,0.0064785775,3.3031429275,0.0016531461,0.0010380433,0.0313043149,9.0546720144,0.0013481864,0.0000191673
1994.52,0.0089945828,0.0088324188,0.5183794721,0.0000158281,0.2031700071,0.0058274170,2.8215195668,0.0020985630,0.0011263315,0.0263910768,9.2683439645,0.0014718768,0.0000243799
1994.54,0.0082607357,0.0085364451,0.5066062812,0.0000251611,0.2152604904,0.0061341573,3.1844029076,0.0033617272,0.0016563245,0.0293161072,9.0905637020,0.0013329042,0.0000215884
1994.55,0.0086799435,0.0084845715,0.4979687863,0.0000295665,0.2995237151,0.0057970980,2.9715334521,0.0028421579,0.0018860120,0.0358336367,9.1802557055,0.0013870788,0.0000269352
1994.57,0.0088482163,0.0091977695,0.4682739380,0.0000484659,0.3075836779,0.0055973152,2.6185687089,0.0041891562,0.0024001545,0.0377965270,9.0676039479,0.0015129057,0.0000301208
1994.58,0.0100798372,0.0099617946,0.4685805713,0.0000383540,0.3147467171,0.0057925735,2.8622470950,0.0035703145,0.0019603088,0.0408861426,9.1022800643,0.0014575436,0.0000302269
1994.6,0.0103607624,0.0106483786,0.4936313498,0.0000523569,0.4523846357,0.0059269239,2.7740847836,0.0039101696,0.0025881526,0.0458930078,9.4504623169,0.0015704052,0.0000345626
1994.61,0.0102402459,0.0100176716,0.5343039015,0.0000329998,0.2980197692,0.0061152186,2.9468861278,0.0032128625,0.0023447266,0.0403124422,9.6934057476,0.0014824279,0.0000261003
1994.63,0.0091732455,0.0096421268,0.4836987922,0.0000391175,0.2405183163,0.0058752763,2.8088708093,0.0030018894,0.0019689890,0.0393429779,9.2931031828,0.0014034108,0.0000281922
1994.64,0.0097767466,0.0097832185,0.4762529846,0.0000283664,0.2275423996,0.0058329531,2.8711076405,0.0027352935,0.0021048753,0.0417910300,9.0049747994,0.0014599024,0.0000298644
1994.66,0.0094339869,0.0096659166,0.5525521034,0.0000332828,0.2323921240,0.0066575046,3.1615224119,0.0025861722,0.0014274273,0.0391170364,9.3898855487,0.0014141255,0.0000194613
1994.68,0.0097507236,0.0099356889,0.5106499932,0.0000211883,0.1863499648,0.0056845427,2.5510381331,0.0018292839,0.0009864286,0.0294495592,9.3350334080,0.0015322800,0.0000288709
1994.69,0.0113351348,0.0112146208,0.4998261052,0.0000274551,0.1730363398,0.0053785782,2.2420415230,0.0019473489,0.0008100558,0.0322074844,9.5998166106,0.0016971081,0.0000276165
1994.71,0.0106990827,0.0109284865,0.5107353751,0.0000181812,0.1862121311,0.0054945938,2.4148511269,0.0014030159,0.0006714134,0.0294293776,9.5365776741,0.0016074404,0.0000243132
1994.73,0.0113953539,0.0113608187,0.5311349984,0.0000308177,0.1900380489,0.0060824123,2.7356814608,0.0015222622,0.0008161327,0.0345877958,9.3682570651,0.0015168060,0.0000247862
1994.74,0.0102094184,0.0108987676,0.4960786198,0.0000354651,0.1900256293,0.0059818740,2.7266526204,0.0012521780,0.0005208707,0.0276343543,9.3336524351,0.0015527689,0.0000280563
1994.76,0.0114609587,0.0112636464,0.4840434351,0.0000315703,0.1598957836,0.0059386720,2.6390117526,0.0013657859,0.0007145296,0.0282241987,9.4387975283,0.0015999321,0.0000325483
